,text,label
1937,12-year-old Pune Boy Designs Machine That Does Nothing,1
1938,Arun Jaitley may attend West Bengal's flagship business summit,0
1939,Piece of Kejriwal’s tongue that was cut out during surgery has grown to full size on its own,1
1940,Chinese troops up ante; erect another tent at incursion site,0
1941,"Congress leader gets constipated, party’s MPs disrupt Parliament in protest",1
1942,Budget session to commence with Governor's address today; CM to present budget on March 4,0
1943,Five years on; potato processing unit remain a dream for Agra farmers,0
1944,Paresh Rawal: Terrorists have claimed solidarity of Indian film industry,0
1945,7;000 residents form 19km long human chain to demand road widening,0
1946,20-year-old student loses fight to dengue; fifth death in city this year,0
1947,Paris attacks: Man who escaped killings at Bataclan had survived 9/11,0
1948,Builder told to pay Rupees 16 lakh for delay in flat delivery,0
1949,Saif Ali Khan Allows Kareena Kapoor To Celebrate The Decriminalisation of Adultery by Supreme Court,1
1950,Abhishek Bachchan’s Idea contract cancelled after Supreme Court revokes 2G licenses »,1
1951,"Nallasopara foreign return person arrested by police, to find how he got money for foreign travel",1
1952,Mugdha Agrey eighth seed at Hyderabad Open Badminton tournament,0
1953,Bihar Board exams to be held mid-air on Kingfisher airplanes hereafter,1
1954,Flaws in power infra trigger outages in DLF areas: Residents,0
1955,Ratan Tata sues Rohit Shetty for defaming Tata’s vehicles,1
1956,Capital gains exemption valid even if housing loan used for new house: ITAT,0
1957,India promotes racism by being the bright spot in the global economy: Economic Experts,1
1958,Viom Networks plans IPO; seeks valuations of Rs 25;000 crore,0
1959,Agra: 300 metric tonnes per day waste-to-compost plant to start operating from today,0
1960,BCCI applies different yardsticks to sort out ticketing controversy,0
1961,Union cabinet ministers to swap places with television news anchors for a month »,1
1962,flying air india from today get ready to shell out more for excess baggage,0
1963,Man Reports Attempt To Murder Against Co-worker After He Says Jai Shri Ram Instead Of Good Morning,1
1964,COMIC: When PM Modi broke his silence and expressed disappointment…,1
1965,Pakistan appeals to UN to recognize Arnab’s Newshour debates as Indian ceasefire violations,1
1966,Police busts a racket of railway agents who were canceling return tickets of customers’ wives on request,1
1967,Fashion Blog Mistakes SRK’s FaceApp Picture For Suhana Khan,1
1968,ED vigil on Rs 1;500 crore raised by Sujana firms through GDRs in Luxembourg,0
1969,Arindam Chaudhuri to present alternate budget in Parliament after thumbs down for Pranab’s version »,1
1970,Egypt says to lose 2.2 bln pounds a month due UK; Russian flight suspensions,0
1971,"Pak Media Reports Rising Donkey Population, Kejriwal Cancels Pakistan Trip",1
1972,Putin Seen Wearing Abibas Shoe After Leading Shoe Brands Exit Russia After Its Invasion Of Ukraine,1
1973,Samantha gets her account hacked to call Pooja Hegde ugly.,1
1974,Naughty Kapil Sibal caught editing Arvind Kejriwal’s Wikipedia entry »,1
1975,Will build a wall around Congress leaders to stop them from joining BJP: Rahul Gandhi,1
1976,US Presidential Debate To Have “Shastrartha” Between Joe Biden and Donald Trump,1
1977,Lax medicare for us in Kiev: Telangana; Andhra Pradesh students,0
1978,Cutting trees & dumping toxic coal ash not development: Aaditya,0
1979,Why did Rahul’s new political drama “The Bhatta Parsaul Mystery” flop? »,1
1980,Juhi Aslam: I am glad that I have not been stereotyped because of my height,0
1981,UnReal Toon: Why Congress-mukt-Bharat isn’t at the top of the BJP list of priorities anymore,1
1982,One-time settlement of water bills; property tax arrears approved,0
1983,"Google car, Tirupati technology",1
1984,"Inspired by Arvind Kejriwal, ISIS Gives Ads In Newspapers Across The World Asking For Arms & Ammunition",1
1985,Money matters! It's high time you earned enough revenue: Modi government to IITs; IIMs,0
1986,French are not that into hugging; Kerry learns on Paris trip,0
1987,UnReal Toon: Freedom of Speech,1
1988,Nearly half of dist population has received 1st Covid vax dose,0
1989,EA Sports’ coders develop 7 new algorithms to accommodate AB de Villiers’ shots in EA Cricket 2015,1
1990,Ask Unreal Maami – URT’s own Agony Aunt – II,1
1991,Farmers' protest: Additional police force withdrawn from borders as situation calms down,0
1992,Shivnaraine Chanderpaul feted by Nitish Kumar for being best cricketer ever of Bihari origin »,1
1993,Montana congressman-elect settles with reporter he assaulted,0
1994,"UN Says Taliban Good For Girl Education, Expects More Malalas As Taliban Takes Complete Control Of Afghanistan Again",1
1995,"High On Optics, Dumb Politician Jumps Into The Sea To Rescue A Drowning Fish  ",1
1996,Covid caution? Not 3; winter carnival for 1 day this time in Greater Noida,0
1997,Akbaruddin Owaisi riposte to Bandi Sanjay: We give free education,0
1998,Protesters Call Off The Protest After Failing To Arrange An Ambulance That Could Get Past The Protest,1
1999,Japan's manufacturing growth picks up to three-month high on improving orders - PMI,0
2000,Nysa Devgn parties with Orhan Awatramani and friends in London - Pics inside,0
2001,Doctors preemptively attack unruly mob plotting to create ruckus in hospital,1
2002,Nagpur: After a year; Covid cases drop to single digit in city,0
2003,Sri Lanka all set to unveil “mystery spinner” KYNTPC Azimuth in 2nd Test,1
2004,Gujarat boy lost; found; lost again: He changes name; sends package,0
2005,Gulf may move little; Dubai's DSI seeks to become shariah-compliant,0
2006,"Karachi man with Paralysed hand drops grenade, mistaken for terrorist",1
2007,Marathi font PIL: Bombay HC asks petitioner to deposit Rs 1 lakh,0
2008,Environment department drafts Rs 66 crore plan to improve lives of EKW settlers in Kolkata,0
2009,Maharashtra: Pupils whose examinations clash with MHT-CET can appear again,0
2010,"Rocket fired by Taimur on Diwali is now orbiting around moon, claims paparazzi",1
2011,The UK Approves Vijay Mallya’s Extradition; Mamata Banerjee Permits Mallya’s Chopper To Land In West Bengal,1
2012,Fascist Govt Troubles Its Critics For Mere ₹350 Crores Of Tax Evasion,1
2013,500m from Goa; K'taka begins soil testing for Kalasa project,0
2014,BSNL seeks spectrum worth Rs 61;000 crore in premium 700 Mhz frequency; prime 5G band,0
2015,Traffic police seize taxis carrying people to banks; groceries in Mumbai,0
2016,Local bodies department asks panel for MC elections on February 28,0
2017,UnReal Toon: Stephen Fleming meets MS Dhoni after being appointed Pune IPL team coach,1
2018,MPSRTC eyes sale of properties to pay salaries; offer VRS to its staff,0
2019,Ravi Shastri attacked by cow vigilantes after his “cow corner” clichés anger them,1
2020,Nine undertrials; two constables injured in clash at Sadar lock-up,0
2021,Putin Keeps Kim Jong Un Hairstyle To Threaten Joe Biden And NATO,1
2022,Clarity sought on U.S. ultra-long bonds from Treasury funding update,0
2023,World Cup 2019: We were not clinical with bat; failed to accelerate; says Virat Kohli,0
2024,Karisma Kapoor opposes interim custody petition filed by Sunjay Kapur,0
2025,Pakistan appoints Hafiz Saeed as chairman of its Film and Television Institute,1
2026,"“Heroine” revived, Madhur Bhandarkar to use Aishwarya’s Madam Tussauds’ wax statue »",1
2027,Empathetic Journalist Safely Jumps Over A Dead Body Without Stepping On It,1
2028,Chhatrapati Sambhajiraje leads quota delegation to meet Ramnath Kovind,0
2029,Real Environmentalists Make Big Mask To Cover Earth After Greta Thunberg Demands Repeal Of Anti-Pollution Farm Laws,1
2030,After second attack in 4 days; Kejriwal fears attack on his life,0
2031,Fresh Government Advisory: Indian Army Personnel to Carry DSLR Cameras in the Battlefield.,1
2032,R R Patil raps officials; says those owning flats can't stay in quarters,0
2033,Corbett Tiger Reserve to open from tomorrow; online booking starts today,0
2034,Bigg Boss Contestant Anup Jalota’s Music CDs Leaked,1
2035,I'm optimistic about Prasoon Joshi. He's genuine: Nawazuddin,0
2036,CBI To Interrogate Republic TV Team As Well For They Know More Than Mumbai Police In #SushantSingh Case,1
2037,Newly-erected poles in Mohali defying 'Smart city' guidelines,0
2038,Captain Amarinder Singh snubs Arvind Kejriwal; refuses to meet him on pollution,0
2039,All 4 Gitanjali stores in Nagpur shut; owners left in losses,0
2040,New mobile app to help weed out duplicate voters ahead of SCB polls,0
2041,Three fake doctor treating people with help from YouTube nabbed,0
2042,In Pictures: The evolution of Healthcare,1
2043,Haridevpur: Area with non-slum pocket having maximum cases in Kolkata,0
2044,Odisha govt plans summative exams for Class 10 students from Jan 5,0
2045,20% land will be reserved for SC/ST to set up industries: CM,0
2046,SRK sick and tired of denying rumors that he is releasing sequel to ‘My name is Khan’ »,1
2047,bhopal hostel chief arrested for raping tribal girl for 3 years,0
2048,With temp still rising; Met officials warn of hailstorms in Hyderabad this rainy season,0
2049,Diwali likely to be postponed as flipkart and Amazon have still not rolled out big sale,1
2050,Class 12 student creates portal to help debaters hone skills,0
2051,BCCI plan to rescue Indian cricket: Indian bowlers to be sold in IPL style to international teams »,1
2052,Pakistani army creates an app to auto-produce statements denying news as rumors,1
2053,Eco-sensitive zone radius around Karnala sanctuary to be reduced,0
2054,BCG hires McKinsey to advise it on how to become number 1 »,1
2055,Rahul Gandhi Returns to the Source to Restart his ‘Bharat Jodo Yatra’ as he forgot to carry Fevicol,1
2056,Smugglers held with gold worth Rs 1.3 crore concealed in their rectums,0
2057,Egypt aims to cut fuel imports to 10 pct of consumption by 2019,0
2058,Anushka Sharma slams Ian Healy for blaming Aussie WAGs for Ashes debacle,1
2059,The dog who chased and killed Baghdadi has a violent past,1
2060,IIT-Delhi placements: 850 get offers; but startups queer pitch,0
2061,Akhilesh Yadav visits CRPF martyr's kin; hands over Rs 20-lakh ex-gratia,0
2062,High court pulls up additional home secretary for delay in compensation delivery,0
2063,"Man slaps his wife in theatre after watching Thappad, expecting she will also file for divorce",1
2064,Jarawa elder downplays fears that his community may embrace modernity and its concomitant ills »,1
2065,Too Little Space Between Two People In Kumbh For Corona Virus To Enter,1
2066,Putin Seen Holding His Trousers After World Taekwondo Strips Putin Of His Black Belt,1
2067,"Red Bull, Bose drop Arnab Goswami as brand ambassador after latter’s interview with PM Modi",1
2068,Cop who helped catch Kasab suspended for letting former Dawood aide go,0
2069,I give all the credit for my acting abilities to BNA in Lucknow: Atul Srivastava,0
2070,Amazon moving staff at Quidsi parenting products unit after losses,0
2071,DK; Udupi beaches to be developed on lines of Blue Flag beach,0
2072,Hockey World Cup: Irish women's exploits helping men's team too,0
2073,MBA-Yonex to send Nagpur shuttlers Rohan; Ritika; Malvika for Indonesia camp,0
2074,Tomatoes can cut risk of stroke by more than 50 per cent: Study,0
2075,What worked for Captain Amarinder Singh in 2015 buoys Navjot Singh Sidhu now,0
2076,Prakash Javadekar hits out at Rahul Gandhi over IAF airstrike remarks,0
2077,Bengaluru: Girl gets lover; 3 friends to kill dad who sexually abused her,0
2078,U-17 World Cup: Iran declare title aspirations ahead of clash against Mexico,0
2079,Vodafone to provide calling facility to increase its revenue,1
2080,Delayed multilevel parking in south Delhi waterlogged for a year,0
2081,Nine districts drought-hit; government vows funds for water supply,0
2082,WCD Ministry to reward married men who select “What is your anniversary date?” as security question,1
2083,'400 females rescued from sexual exploitation' between 2014 and 2019 in Goa,0
2084,Indian-made foreign liquor in 'medical equipment' boxes foxes Vadodara cops,0
2085,Existing care centres in Pune to get more oxygen beds to ease pressure on hospitals,0
2086,Hell would break loose if McIlroy gave up European Tour: Casey,0
2087,"Theatre owners to refuse food & water to Anna Hazare biopic viewers, in tribute to the man",1
2088,Upgrade national highways of Punjab: CM Amarinder Singh to Nitin Gadkari,0
2089,Delhi constable hangs self at Ghaziabad home; family dispute suspected,0
2090,Sonia Gandhi offers to pay 90% of the GDP after Modi announces 10% GDP as relief package,1
